objectid,filename,thumb,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,rightsstatement,publisher,datacontributor,genre,relation
2211,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Various, 1884","Litchfield, Grace Denio",1884,"From: Grace Denio Litchfield Papers, MS 941 Box 1, scrapbook",,,,,JHU Special Collections,VL882,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,various,Jean Lee Cole,,
2211,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Various, 1885","Litchfield, Grace Denio",1885,"From: Grace Denio Litchfield Papers, MS 941 Box 1, scrapbook",,,,,JHU Special Collections,VL883,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,various,Jean Lee Cole,,
2218,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Only One Killed,"Litchfield, Grace Denio",1885-06-18,"From: Grace Denio Litchfield Papers, MS 941, Box 1, scrapbook",,,,,JHU Special Collections,VL890,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Independent,Katie Shiber,Poetry,
13502,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Deserted House, The","Reese, Lizette Woodworth",1874-06,Published in book,,,,,,VL947,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Southern Magazine,Hunter Flynn; Katie Shiber,Poetry,
13504,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,After the Rain,"Reese, Lizette Woodworth",1891-12,Published in book,,,,,,VL949,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Poet Lore,Hunter Flynn; Katie Shiber,Poetry,
13505,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Hallowmas,"Reese, Lizette Woodworth",1892-02,Published in book,,,,,,VL950,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Dial,Hunter Flynn; Katie Shiber,Poetry,
13509,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Song for Candlemas, A","Reese, Lizette Woodworth",1892-12-03,Published in book,,,,,,VL952,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Spectator,Hunter Flynn; Katie Shiber,Poetry,
13511,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,When Polly Takes the Air,"Reese, Lizette Woodworth",1893-09,,,,,,Century,VL953,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Poetry,
13513,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Writ in a Book of Celtic Verse,"Reese, Lizette Woodworth",1896-11,Published in book,,,,,,VL954,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Bookman,Hunter Flynn; Katie Shiber,Poetry,
13514,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Compensation,"Reese, Lizette Woodworth",1896-11,Published in book,,,,,,VL955,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Bookman,Hunter Flynn; Katie Shiber,Poetry,
13515,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Trust,"Reese, Lizette Woodworth",1896-11-28,Published in book,,,,,,VL956,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Outlook,Hunter Flynn; Katie Shiber,Poetry,
13516,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Love Came Back at Fall of Dew,"Reese, Lizette Woodworth",1896-12,Published in book,,,,,,VL957,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Bookman,Hunter Flynn; Katie Shiber,Poetry,
13517,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Trust,"Reese, Lizette Woodworth",1896-12,Published in book,,,,,,VL958,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Bookman,Hunter Flynn; Katie Shiber,Poetry,
13518,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Lavender Woman,"Reese, Lizette Woodworth",1896-12-10,Published in book,,,,,,VL959,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Nation,Hunter Flynn; Katie Shiber,Poetry,
13520,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Love Came Back at Fall of Dew,"Reese, Lizette Woodworth",1897-01,Published in book,,,,,,VL960,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Poet Lore,Hunter Flynn; Katie Shiber,Poetry,
13521,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,To a Town Poet,"Reese, Lizette Woodworth",1897-01,Published in book,,,,,,VL961,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Poet Lore,Hunter Flynn; Katie Shiber,Poetry,
13522,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Adam,"Reese, Lizette Woodworth",1897-01-30,,,,,,,VL962,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Outlook,Hunter Flynn; Katie Shiber,Fiction,
13524,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Memory,"Reese, Lizette Woodworth",1897-02-01,Published in book,,,,,,VL963,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Dial,Hunter Flynn; Katie Shiber,Poetry,
13525,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,On a Colonial Picture,"Reese, Lizette Woodworth",1897-04-10,Published in book,,,,,,VL964,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Living Age,Hunter Flynn; Katie Shiber,Poetry,
13526,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,To a Town Poet,"Reese, Lizette Woodworth",1897-05-29,Published in book,,,,,,VL965,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Living Age,Hunter Flynn; Katie Shiber,Poetry,
13527,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Trust,"Reese, Lizette Woodworth",1897-06-12,Published in book,,,,,,VL966,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Critic,Hunter Flynn; Katie Shiber,Poetry,
13528,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Lavender Woman,"Reese, Lizette Woodworth",1897-07-03,Published in book,,,,,,VL967,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Living Age,Hunter Flynn; Katie Shiber,Poetry,
13529,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"English Lad, An","Reese, Lizette Woodworth",1897-08,,,,,,,VL968,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Overland Monthly,Hunter Flynn; Katie Shiber,Poetry,
13530,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Old Mis' Rich,"Reese, Lizette Woodworth",1898-02-05,,,,,,,VL969,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Outlook,Hunter Flynn; Katie Shiber,Fiction,
13531,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Poetry as Factor in Education,"Reese, Lizette Woodworth",1898-08-04,,,,,,,VL970,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Independant,Hunter Flynn; Katie Shiber,Article,
13533,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Taps,"Reese, Lizette Woodworth",1899-12,Published in book,,,,,Atlantic,VL971,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Poetry,
13536,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Tears,"Reese, Lizette Woodworth",1900-06,Published in book,,,,,,VL973,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Current Literature,Hunter Flynn; Katie Shiber,Poetry,
13537,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Wild Geese,"Reese, Lizette Woodworth",1900-09,Published in book,,,,,,VL974,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Poetry,
13538,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Fold, The","Reese, Lizette Woodworth",1901-04-13,Published in book,,,,,,VL975,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Congregationalist,Hunter Flynn; Katie Shiber,Poetry,
13540,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Cherry Boughs,"Reese, Lizette Woodworth",1901-06,Published in book,,,,,,VL976,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Poetry,
13541,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Herbs,"Reese, Lizette Woodworth",1902-03,Published in book,,,,,,VL977,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Atlantic Monthly,Hunter Flynn; Katie Shiber,Poetry,
13542,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Lost Teacher, The","Reese, Lizette Woodworth",1902-04-16,,,,,,,VL978,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Dial,Hunter Flynn; Katie Shiber,Article,
13543,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Thistletown,"Reese, Lizette Woodworth",1902-08,,,,,,,VL979,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,St. Nicholas,Hunter Flynn; Katie Shiber,Poetry,
13544,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Christmas Folksong, A","Reese, Lizette Woodworth",1903-12,Published in book,,,,,,VL980,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Poetry,
13545,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Lavender,"Reese, Lizette Woodworth",1904-05,,,,,,,VL981,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Article,
13546,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Cry of the Old House, The","Reese, Lizette Woodworth",1904-06,Published in book,,,,,,VL982,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Atlantic Monthly,Hunter Flynn; Katie Shiber,Poetry,
13547,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Lark, The","Reese, Lizette Woodworth",1904-09,Published in book,,,,,,VL983,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Poetry,
13548,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Dust,"Reese, Lizette Woodworth",1904-12,Published in book,,,,,,VL984,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Poetry,
13549,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Henrietty,"Reese, Lizette Woodworth",1905-11,Full-text available at https://babel.hathitrust.org/cgi/pt?id=uc1.b5213396&view=1up&seq=626 From:,,,,,,VL985,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Lippincott's,Hunter Flynn; Katie Shiber,Poetry,
13552,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Songs of Our Village,"Reese, Lizette Woodworth",1910-10,,,,,,,VL986,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Delineator,Hunter Flynn; Katie Shiber,Poetry,
13553,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Tears,"Reese, Lizette Woodworth",1910-11,Published in book,,,,,,VL987,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Canada Magazine,Hunter Flynn; Katie Shiber,Poetry,
13554,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Virgin,"Reese, Lizette Woodworth",1911-02,,,,,,,VL988,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Delineator,Hunter Flynn; Katie Shiber,Poetry,
13555,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Old Patch, The","Reese, Lizette Woodworth",1911-03,,,,,,,VL989,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Current Literature,Hunter Flynn; Katie Shiber,Poetry,
13556,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Dropping Bloom,"Reese, Lizette Woodworth",1911-05,,,,,,Harper's,VL990,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Poetry,
13557,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Home from the Fields,"Reese, Lizette Woodworth",1911-09,,,,,,,VL991,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Delineator,Hunter Flynn; Katie Shiber,Poetry,
13558,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Sunday Afternoon,"Reese, Lizette Woodworth",1912-03-30,,,,,,,VL992,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Weekly,Hunter Flynn; Katie Shiber,Poetry,
13559,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,My Mother's Candle,"Reese, Lizette Woodworth",1912-04-12,,,,,,,VL993,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Weekly,Hunter Flynn; Katie Shiber,Poetry,
13560,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Upper Chamber,"Reese, Lizette Woodworth",1912-05,,,,,,,VL994,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Century,Hunter Flynn; Katie Shiber,Poetry,
13561,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Threnody,"Reese, Lizette Woodworth",1912-05-18,,,,,,,VL995,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Weekly,Hunter Flynn; Katie Shiber,Poetry,
13562,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Old Lavender,"Reese, Lizette Woodworth",1912-08-17,,,,,,,VL996,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Weekly,Hunter Flynn; Katie Shiber,Poetry,
13563,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Week's End,"Reese, Lizette Woodworth",1912-08-31,,,,,,,VL997,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Weekly,Hunter Flynn; Katie Shiber,Poetry,
13564,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Seventy Times Seven,"Reese, Lizette Woodworth",1912-09,,,,,,Lippincott's,VL998,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Fiction,
13565,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Prophet's Chamber,"Reese, Lizette Woodworth",1912-10-26,,,,,,Harper's,VL999,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Fiction,
13566,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Three Kings,"Reese, Lizette Woodworth",1912-12-14,,,,,,,VL1000,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Harper's Monthly,Hunter Flynn; Katie Shiber,Poetry,
13567,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Sunset,"Reese, Lizette Woodworth",1913-05,Published in book,,,,,,VL1001,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Designer,Hunter Flynn; Katie Shiber,Poetry,
13568,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,"Common Lot, The","Reese, Lizette Woodworth",1913-05,Published in book,,,,,Harper's,VL1002,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Poetry,
13569,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Tears,"Reese, Lizette Woodworth",1914-01-10,Published in book,,,,,,VL1003,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Literary Digest,Hunter Flynn; Katie Shiber,Poetry,
13570,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Fog,"Reese, Lizette Woodworth",1914-05,Published in book,,,,,Harper's,VL1004,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,,Hunter Flynn; Katie Shiber,Poetry,
13572,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,All Saints' Day,"Reese, Lizette Woodworth",1914-11,Published in book,,,,,,VL1005,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Delineator,Hunter Flynn; Katie Shiber,Poetry,
13573,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Old Houses,"Reese, Lizette Woodworth",1914-12,Published in book,,,,,,VL1006,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Forum,Hunter Flynn; Katie Shiber,Poetry,
13574,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Tankle-Tinkle Tank,"Reese, Lizette Woodworth",1915-01,Published in book,,,,,,VL1007,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Forum,Hunter Flynn; Katie Shiber,Poetry,
13575,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Haworth Parsonage,"Reese, Lizette Woodworth",1915-01,Published in book,,,,,,VL1008,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Forum,Hunter Flynn; Katie Shiber,Poetry,
13576,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Arraignment,"Reese, Lizette Woodworth",1917-03-24,Published in book,,,,,,VL1009,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Literary Digest,Hunter Flynn; Katie Shiber,Poetry,
13577,https://elizajames.github.io/WLCB_draft/objects/wlcb_logo.jpg,https://elizajames.github.io/WLCB_draft/objects/thumbs/wlcb_logo_th.jpg,,,Arraignment,"Reese, Lizette Woodworth",1917-04,Published in book,,,,,,VL1010,Text,image/jpeg,http://rightsstatements.org/vocab/NoC-US/1.0/,Current Opinion,Hunter Flynn; Katie Shiber,Poetry,
